"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"SPEF2" 0.502125557790134 0.426076707414726 2.34280109388637 0.181866360113366 0.855687604929271 NA
"IL7R" 1.37295041221017 1.95903953415898 1.36394221188692 1.43630684429715 0.150915047347992 NA
"CAPSL" 0 NA NA NA NA NA
"UGT3A1" 0 NA NA NA NA NA
"UGT3A2" 0 NA NA NA NA NA
"LMBRD2" 2.90056985441495 0.798594282735121 0.523755940672469 1.52474505913914 0.127322698209157 0.296598378051622
"SKP2" 0.806313706406823 0.961637329291855 1.44276472558721 0.66652400924237 0.505076222687091 NA
"NADK2" 1.91556802675098 -0.301832995126498 0.780404883510957 -0.38676461603954 0.698930474801854 0.831091264971369
"RANBP3L" 0.311670597564287 -0.618969642507137 2.98763952949958 -0.207176815139681 0.835871773335481 NA
"SLC1A3" 1.33628941827339 -0.279970377583439 1.04656663225468 -0.267513189275186 0.789074060525092 NA
"NIPBL" 5.78791744388194 -0.119867474278911 0.340750903283305 -0.351774487239588 0.725007393392491 0.845793567061404
"CPLANE1" 4.44493713790361 0.343793397441102 0.39918623623064 0.861235599421987 0.38910829693259 0.597193081646277
"NUP155" 2.30083933163828 0.65759952899197 0.586528984783276 1.12117141019886 0.262214906771907 0.471523526551426
"WDR70" 0.401613526571941 0.273324185697495 2.3944779204071 0.114147716029482 0.909120697465222 NA
"GDNF" 0 NA NA NA NA NA
"EGFLAM" 0.379966717522075 -1.3105120666545 2.99276501322454 -0.437893406553324 0.661463555456616 NA
"LIFR" 7.37027695943041 -1.90339377153035 0.367461619535488 -5.17984374514118 2.22071838072032e-07 6.40490360696862e-06
"OSMR" 1.48399685361052 0.184787407053823 0.827825258162252 0.223220305531684 0.82336404908628 NA
"RICTOR" 3.91044219172708 1.19797204694604 0.461650045885934 2.5949787238666 0.00945967745745682 0.0479235485801247
"FYB1" 0.842120773256951 0.844930180423063 1.33629435861921 0.632293457630193 0.527195137821537 NA
"C9" 0 NA NA NA NA NA
"DAB2" 4.39734288775089 -1.19967375253334 0.412914461969772 -2.90538080650022 0.00366806526445468 0.0229786540115193
"TTC33" 1.17567355949184 -0.601707455575163 1.09430238646263 -0.549854832648407 0.582418946053682 NA
"PTGER4" 0.436595434855625 -0.742755660746251 2.38126710618863 -0.311916147002542 0.75510425075607 NA
"PRKAA1" 5.25937319448529 0.210261396001513 0.374047282238225 0.562125180387225 0.574030733369814 0.745165564307606
"RPL37" 4.69542075575996 0.152202726114547 0.409810251985725 0.371398044282817 0.710341082013523 0.837064551741663
"CARD6" 0.352570818673633 -1.7014891941532 2.99182560323268 -0.568712692449295 0.569551132838353 NA
"C7" 0.862549841899341 -1.6016581487261 1.38281575503421 -1.15825853364426 0.246758547825139 NA
"MROH2B" 0 NA NA NA NA NA
"C6" 0.384431224299794 -1.09346667289554 2.99240395592578 -0.365414124897869 0.714802299041845 NA
"PLCXD3" 0.151205116537141 -0.938177399031459 3.00128260909229 -0.312592155163689 0.754590538933675 NA
"OXCT1" 0.724567906540949 -1.32120860766159 1.62913268520874 -0.810988951149978 0.417372015826288 NA
"RIMOC1" 1.12360355026602 0.241215547371496 1.04333172395054 0.231197366891272 0.817161475514335 NA
"FBXO4" 0.477775130010237 0.0731553772557096 2.9794366111722 0.0245534263026083 0.980411168513678 NA
"GHR" 3.17710072027574 -2.71649964358075 0.612956163404561 -4.43180084607097 9.34493115597112e-06 0.000163986653357493
"CCDC152" 0.15666852885117 -0.230790301400005 2.99241954945559 -0.0771249811684971 0.938524120086838 NA
"SELENOP" 6.50942543096255 -0.869979635382134 0.345127345134952 -2.52074965268821 0.0117105134543206 0.0554678466543672
"ANXA2R" 0.203115949488327 -0.35228903155388 2.99561795720219 -0.117601455388159 0.906383451717274 NA
"ZNF131" 0.445526072597217 0.40698501190585 2.87171021843473 0.141722172833888 0.887299460330009 NA
"NIM1K" 0.0742624411329935 -0.944201920636885 3.00282443830345 -0.314437936694808 0.753188446860423 NA
"HMGCS1" 1.8007044623692 0.41418140470809 0.718278169183686 0.576630924449231 0.564188804135839 0.73831176390283
"CCL28" 0.456241518999741 0.50125295567587 2.98369334814885 0.167997477350298 0.866585263657586 NA
"TMEM267" 0.853267535176539 1.28816296196124 1.5671494697989 0.821978366955986 0.411089209189657 NA
"C5orf34" 0.271425823549365 -0.0578172787152969 2.98906884889358 -0.0193429063156903 0.984567556032059 NA
"PAIP1" 1.263052401026 0.50646788684598 0.996205107551771 0.508397199539212 0.611174816351303 NA
"NNT" 2.2734162977964 0.0174559869914127 0.582569158726975 0.0299638021167434 0.976095921925772 0.985720998267701
"FGF10" 0.935447127741879 -2.65717696764212 1.73398849183621 -1.53240749875352 0.125421908155774 NA
"MRPS30" 1.84930988571359 0.709351282460754 1.00996173852702 0.702354609487791 0.482458044825183 0.676975088909325
"HCN1" 2.04234511439569 0.118684259535945 0.849056533095799 0.139783695089422 0.888830896237536 0.942358717312414
"EMB" 1.16815578329931 0.739380205425018 1.22798701591865 0.602107510780064 0.547102575309735 NA
"PARP8" 0.807885096700707 0.757571381827852 1.51420636299974 0.50030920509874 0.61685737349642 NA
"ISL1" 0 NA NA NA NA NA
"PELO" 0.570536782955906 0.432822143274073 2.0581335961772 0.210298371338966 0.833434806351063 NA
"ITGA1" 4.88586661422279 -1.38522656180782 0.427175353226635 -3.24275862674337 0.00118378453487648 0.00942176051938572
"ITGA2" 1.0505555965052 0.824116049340027 1.18272763535033 0.696792756597696 0.48593249980575 NA
"MOCS2" 1.28096503457446 0.00818408290675554 1.07112676697706 0.00764062962393583 0.99390371890433 NA
"FST" 0.443680025397184 0.263350154864567 2.98650122902614 0.0881801595475795 0.929733486268325 NA
"NDUFS4" 0.38229695197716 -0.206011463598206 2.91209635581205 -0.0707433540744771 0.943602015690068 NA
"ARL15" 1.08498070483539 -0.754562005982371 1.07479384967642 -0.70205277617614 0.482646251096485 NA
"HSPB3" 0 NA NA NA NA NA
"SNX18" 1.76093735192279 -0.03000177184646 0.764516264027875 -0.0392428170048271 0.96869679687752 0.982867909893492
"ESM1" 0.0798572590646307 -0.261013470551362 3.00173650058472 -0.0869541582016001 0.93070795048238 NA
"GZMK" 0.0211986579408489 -0.490752374103998 2.29617758109025 -0.213725792876605 0.830760896249665 NA
"GZMA" 0.14691874177752 0.155212199102924 2.99853409685413 0.0517626927323465 0.958717782565516 NA
"CDC20B" 0.15972750783169 -0.39122184781569 2.99579316981087 -0.130590406493379 0.896099332241361 NA
"GPX8" 0.766339087514335 0.709548431203959 1.67624302869104 0.423296872266808 0.672078676007761 NA
"MCIDAS" 0 NA NA NA NA NA
"CCNO" 0.133364242613337 0.131277431768639 2.99620477977647 0.0438145725735186 0.965052211005759 NA
"DHX29" 1.76238767952886 0.677856543958187 0.82134185971386 0.825303783000101 0.409199144640843 0.615383122529053
"MTREX" 1.79153056450103 0.407972269774799 0.745992681958367 0.546885082979363 0.58445768458138 0.753997004068007
"PLPP1" 1.38656795447212 -2.5957629580644 1.07352353001328 -2.41798422250911 0.0156067535000034 NA
"SLC38A9" 0.29619306570389 0.0981770242921646 2.98827429883909 0.0328540871667321 0.973790946144856 NA
"DDX4" 0 NA NA NA NA NA
"IL31RA" 0.0298713766837896 -0.924483427858817 2.6653556621415 -0.346851807055286 0.728702653914551 NA
"IL6ST" 29.2972309117315 0.230927156176846 0.234699074159062 0.983928705318792 0.325150568574512 0.538557962701865
"ANKRD55" 0 NA NA NA NA NA
"MAP3K1" 4.36018762074682 1.54416712888641 0.435083153729314 3.54913104690584 0.000386504678576958 0.00390933378018986
"SETD9" 0.322105572864781 0.232543290508474 2.93239312636138 0.0793015398985818 0.936792781499054 NA
"MIER3" 1.79128946058756 0.660096796460834 0.754671421075105 0.874681057248014 0.381747469859401 0.589727676558757
"GPBP1" 3.48407379699381 1.18730865333483 0.467403544594666 2.54022175712096 0.0110782202383365 0.0533402571145029
"ACTBL2" 0 NA NA NA NA NA
"PLK2" 4.09562330208977 1.49534603911071 0.534670333423002 2.79676268839789 0.00516174311577192 0.0300723153924872
"GAPT" 0.136638055005884 0.0978345262554889 2.99766745864211 0.0326368843793655 0.973964156006625 NA
"RAB3C" 0.104391231372343 -1.16866063521093 3.00217364401715 -0.389271499181896 0.697075317253912 NA
"PDE4D" 1.3898267952047 -0.493787107987007 1.15054326166841 -0.429177349899007 0.667794165038107 NA
"DEPDC1B" 0.128113920338881 0.156483266966722 2.99854432823143 0.0521864110840133 0.958380160563501 NA
"ELOVL7" 0.263435986011446 0.00961660632520436 2.98705456285672 0.00321942774155668 0.997431272747747 NA
"ERCC8" 0.842584646159574 -1.3387574555591 1.63378423946525 -0.819421208272454 0.412546138837728 NA
"NDUFAF2" 0.131937621687357 0.349952116165435 2.995713088153 0.116817634355364 0.907004569234798 NA
"SMIM15" 2.1074026050615 1.05853417841409 0.653407434383696 1.6200216323105 0.105227630106793 0.262375241975796
"ZSWIM6" 1.05402705614078 1.10456822734061 1.35959464371664 0.812424668223993 0.416547996196536 NA
"KIF2A" 1.18025924195539 1.71948157566985 1.23828281063626 1.38860166748688 0.164953910036783 NA
"ENSG00000288643" 0 NA NA NA NA NA
"DIMT1" 0.23731261577829 -0.39126121654617 2.99482341613165 -0.130645838562179 0.896055479537182 NA
"IPO11" 0.703809479500208 0.696583133213481 1.54555255944005 0.450701678800138 0.652204572234028 NA
"LRRC70" 0.0801860295291885 -0.744814416124775 3.00169278859991 -0.24813146067229 0.80403269451865 NA
"HTR1A" 0 NA NA NA NA NA
"RNF180" 0.72141117465898 -0.626421335101596 1.73141394142572 -0.361797557541771 0.717503317483061 NA
"RGS7BP" 0.0275830333715264 -0.479769708012658 2.57489139010072 -0.186326192187038 0.852188968710005 NA
"SHISAL2B" 0 NA NA NA NA NA
"SREK1IP1" 1.59489854186545 -1.00623892209705 0.833634034267004 -1.20705115282609 0.227412444910336 NA
"CWC27" 1.26118550846761 0.324195733110847 1.000623069291 0.32399386248466 0.745942680858151 NA
"ADAMTS6" 0.0824777056874833 -0.725351751184662 3.00247750944379 -0.241584407844252 0.809102205010077 NA
"CENPK" 0.0940056268830684 -0.156325661247901 3.00026320435735 -0.0521039824175643 0.958445839768211 NA
"PPWD1" 1.33432199511742 0.365340727339447 1.00135692527387 0.36484565904363 0.715226619923415 NA
"TRIM23" 1.59857553693454 0.512771742767507 0.818118068181335 0.626769854756283 0.53081010641871 NA
"TRAPPC13" 0.545887598905879 0.735534378545746 2.48838636352666 0.295586886878496 0.767545589137305 NA
"SHLD3" 0.0696130318139307 -0.286345182774346 3.00120781674364 -0.0954099816669927 0.923989188024733 NA
"SGTB" 0.191642136624287 -0.935673832736301 2.99949805674076 -0.31194347021948 0.75508348520692 NA
"NLN" 0.858198020351898 0.520304400477993 1.54435320853079 0.336907643668499 0.736186523033436 NA
"ERBIN" 6.70183046208397 1.03934501140175 0.359721481265238 2.88930482479414 0.0038609460281897 0.0238788445437719
"SREK1" 3.15578111998584 0.811146371640465 0.509653035844274 1.59156585871552 0.111482286472341 0.271528344894591
"MAST4" 3.63680250813192 -0.992331482771887 0.441953780019333 -2.24532864664825 0.0247470423235359 0.0983467043498771
"CD180" 0.500660647434351 -0.194085433114496 2.33521765211405 -0.0831123526917465 0.933762203802997 NA
"PIK3R1" 8.95217355391047 -0.563389732751957 0.318606107895863 -1.76829545570451 0.077011523219871 0.217589298874379
"SLC30A5" 1.63109385107505 0.577027251889255 0.872974310123567 0.660989957204558 0.508618754070684 NA
"CCNB1" 0.316434886294775 0.508590455437872 2.98807766345013 0.170206571823383 0.864847683565862 NA
"CENPH" 0.287199069436702 0.239456160237674 2.99274222563009 0.0800122904628909 0.936227480936476 NA
"MRPS36" 0 NA NA NA NA NA
"CDK7" 0.0679837666338325 -0.922597719922085 3.00205323003127 -0.307322238890639 0.758598110022649 NA
"CCDC125" 0 NA NA NA NA NA
"AK6" 0 NA NA NA NA NA
"TAF9" 0 NA NA NA NA NA
"RAD17" 0.0732700919578698 -0.932930625919249 3.00241403132522 -0.310726840530874 0.75600829081934 NA
"MARVELD2" 0 NA NA NA NA NA
"OCLN" 0.0270759235989628 -0.490034330666628 2.55292878600998 -0.191949862977773 0.847781478578266 NA
"GTF2H2C" 0 NA NA NA NA NA
"SERF1B" 0 NA NA NA NA NA
"SMN2" 0 NA NA NA NA NA
"SERF1A" 0 NA NA NA NA NA
"SMN1" 0 NA NA NA NA NA
"NAIP" 0 NA NA NA NA NA
"GTF2H2" 0 NA NA NA NA NA
"BDP1" 0 NA NA NA NA NA
"MCCC2" 3.18087010935851 1.72804343847868 0.556450618789516 3.10547491570376 0.00189973733286187 0.013766007091111
"CARTPT" 0 NA NA NA NA NA
"MAP1B" 5.61160149979164 -1.18778573131275 0.385850360238418 -3.07835848741676 0.0020814436001716 0.0146145332533841
"MRPS27" 1.20789305773652 0.966832136961997 1.13388927674737 0.852668912907805 0.393842934926512 NA
"PTCD2" 0.364983948830055 0.435203045942067 2.98717041329809 0.145690732609247 0.884165537612364 NA
"ZNF366" 0.209406814747232 -1.18462849861848 2.99448090513023 -0.39560395813142 0.692397216672982 NA
"TNPO1" 6.28481382306094 0.132266524599156 0.343259147176238 0.385325564335934 0.699996223468526 0.831534040884092
"FCHO2" 2.53934813911726 0.0864678093560903 0.531352935398571 0.162731404299536 0.870729919507849 0.930460842085974
"TMEM171" 0 NA NA NA NA NA
"TMEM174" 0 NA NA NA NA NA
"FOXD1" 0.0895049309694344 -0.711548237641131 2.99818291703251 -0.23732649318988 0.812403510527384 NA
"BTF3" 1.61969435704913 1.00483362477746 0.789209276349364 1.27321567914851 0.202941518291753 NA
"ANKRA2" 0.841897244937964 0.776362810732361 1.52406637095506 0.509402231771474 0.610470312324078 NA
"UTP15" 0.652907297406587 0.174860470318316 1.69609099634201 0.103096160934431 0.917886651919505 NA
"ARHGEF28" 0.64097456672668 -1.031510556743 2.00369244531138 -0.514804834023668 0.606689407048049 NA
"ENC1" 2.05491833783517 2.86277537993218 0.863575324216404 3.31502684207636 0.000916343251501992 0.00762659397607229
"HEXB" 1.09741794165463 0.339303724701563 1.08761093607383 0.311971600732904 0.755062106300182 NA
"GFM2" 0.707420681748962 0.473692174421008 1.76510189143439 0.268365342941232 0.788418113675377 NA
"NSA2" 0.467240115943629 -0.277650056337106 2.58747911265906 -0.107305235809913 0.914546830952422 NA
"FAM169A" 0.102283276271603 0.0482713065441193 2.99871392985353 0.0160973362825833 0.987156738579186 NA
"GCNT4" 0.28201915960522 0.0821228047486874 2.9896990778319 0.0274685855033417 0.978085995525197 NA
"ANKRD31" 0.191027088509155 -0.642951416291329 2.99574190077401 -0.214621765688563 0.830062222789466 NA
"HMGCR" 1.78530693690753 0.738365854247545 0.802724036171456 0.919825271171817 0.357664075066091 0.56685280232183
"CERT1" 5.00909159541581 -0.245637862654822 0.3810394696501 -0.644652016969229 0.519152717712826 0.703718877011383
"POLK" 1.45280669355363 0.123520773702566 0.884397791579531 0.139666533406826 0.888923469649851 NA
"ANKDD1B" 0.0895049309694344 -0.711548237641131 2.99818291703251 -0.23732649318988 0.812403510527384 NA
"POC5" 0.0946445160844158 -0.0701938746205416 2.99966304077913 -0.0234005865546516 0.981330737132205 NA
"SV2C" 0 NA NA NA NA NA
"IQGAP2" 2.22614460435022 1.42335664961743 0.639580826540167 2.22545234402526 0.0260508869508594 0.101860716359535
"F2RL2" 0.561705678457072 1.35339121275667 2.05391051366349 0.658933874554578 0.509938232103772 NA
"F2R" 1.78240988392341 1.88082956940599 0.840886510660555 2.23672225153013 0.0253044987566087 0.0998807654173457
"F2RL1" 0.0399855591139266 -0.542342308107782 3.00088858893574 -0.180727238627717 0.856581677500736 NA
"S100Z" 0 NA NA NA NA NA
"CRHBP" 0 NA NA NA NA NA
"AGGF1" 0.687420853051624 -0.919906847712472 1.94049913113019 -0.474056820204138 0.6354593891105 NA
"ENSG00000285000" 0.0298713766837896 -0.924483427858817 2.6653556621415 -0.346851807055286 0.728702653914551 NA
"ZBED3" 0.415859408019599 0.086369835156393 2.62634219598995 0.0328859793245021 0.973765513627416 NA
"ENSG00000284762" 0 NA NA NA NA NA
"PDE8B" 0.298313531318736 -1.22268577593299 2.99718290913697 -0.407944998019844 0.683314055808295 NA
"WDR41" 1.99774487428797 -0.603797825270582 0.629646566897515 -0.958947220574395 0.337585334647988 0.551130488142366
"OTP" 0 NA NA NA NA NA
"TBCA" 1.7929816156155 0.734578365915448 0.829490656313169 0.885577625648519 0.375845172739176 0.582980291900543
"AP3B1" 2.43265254837117 0.552765123566526 0.555047404636902 0.995888133065196 0.319304501801909 0.532113280176752
"SCAMP1" 2.16697494770994 1.04969632557069 0.664194191601656 1.58040575910401 0.11401397352773 0.275620501980313
"LHFPL2" 2.5398564132789 0.508952777996981 0.55276611904632 0.920738012805617 0.357187224889518 0.566713717921114
"ARSB" 0.702351271158091 0.409567057701605 1.9426059371881 0.210833834006731 0.833016936189136 NA
"DMGDH" 0.351067005955647 -1.72274675480274 2.99287508079706 -0.5756159907429 0.564874770143421 NA
"BHMT2" 0.620155935383615 -2.71028528693814 2.36172401056737 -1.14758764140567 0.251138834046304 NA
"BHMT" 0.042228230500034 -0.935755345155815 3.00241193426188 -0.311667874243866 0.755292945291186 NA
"JMY" 1.67553169468623 -0.471379025756371 0.775326887547602 -0.607974563151507 0.54320434467698 0.720911265916569
"HOMER1" 0.290502172336539 0.0765526500695265 2.98962742108066 0.0256060837312815 0.979571533546532 NA
"TENT2" 1.89049961214344 0.828428499438191 0.794055089277512 1.04328844512785 0.296814721036958 0.507750025393726
"CMYA5" 1.41077470181049 1.51293434739534 1.07918553764591 1.40192237073116 0.16093842937866 NA
"MTX3" 2.36016410323267 0.519664011563336 0.581061688062454 0.894335355848622 0.371142488469987 0.577839694769145
"THBS4" 2.33337362623256 -1.78388836742253 0.886589151026172 -2.01208007717869 0.0442114964437585 0.148032286368585
"SERINC5" 3.78354201281077 1.17254594895812 0.459905261104861 2.54953802037671 0.0107865748861292 0.0526319809770423
"SPZ1" 0 NA NA NA NA NA
"ZFYVE16" 2.74965001027115 0.611060287018441 0.534228623563263 1.14381794622444 0.252699145624602 0.461295643664123
"FAM151B" 0.195566312327893 -0.477727299998936 2.99996181694221 -0.159244460146454 0.873476276624147 NA
"ANKRD34B" 0 NA NA NA NA NA
"DHFR" 0.0554017820885206 -0.945799313783287 3.00289804585212 -0.314962179648327 0.752790369721716 NA
"MSH3" 1.55994385262188 0.116621183926453 0.924265094350846 0.126177202449003 0.899591656931943 NA
"RASGRF2" 0.980685891962284 -2.02103398927783 1.32234707003462 -1.52836878840357 0.126420999613928 NA
"CKMT2" 0.155503089586918 -0.0301580631945337 2.99870259898558 -0.0100570370682094 0.991975780663015 NA
"ZCCHC9" 0.553802646150155 1.0307154821609 1.78638767561628 0.576983090641465 0.563950878378004 NA
"ACOT12" 0 NA NA NA NA NA
"SSBP2" 1.84542784463552 0.521238647415769 0.774009407115587 0.673426760222734 0.500675828741293 0.688606557659767
"ATG10" 0.437563733177044 0.455294717511037 2.98472447016171 0.152541623879396 0.878759763436229 NA
"RPS23" 7.17522422708753 0.364144625181804 0.326904254916509 1.11391827945099 0.265314246679565 0.473856775338794
"TMEM167A" 4.61429813660535 0.383175411079042 0.39175066721143 0.978110423669656 0.328019712984148 0.540759153323612
"XRCC4" 0.225141934134792 -0.425513586208584 2.99573953265789 -0.142039580400723 0.887048741979509 NA
"VCAN" 13.1958514795909 1.50928404911661 0.34982055798826 4.31445212310038 1.59999202452104e-05 0.000264816861785783
"HAPLN1" 0.0590214251653008 -0.274705237138676 3.00102433884978 -0.0915371573573989 0.927065782853772 NA
"EDIL3" 1.25421297290093 0.428873751631251 1.00854635023759 0.425239505879149 0.670662087736386 NA
"COX7C" 4.4065911282297 -0.346752901225901 0.417665123332093 -0.830217516031835 0.406415813593927 0.613732122861125
"RASA1" 3.76131427233762 0.823785540713708 0.464878281228953 1.77204566007245 0.0763869780783719 0.21645454002169
"CCNH" 1.62295294658559 -0.727144495131601 0.823322067170239 -0.883183536706114 0.377137115172095 NA
"TMEM161B" 0.677117033631455 1.03217171742332 1.77706936455993 0.580828040822665 0.561356354412338 NA
